Date,Open,High,Low,Close,Adj Close,Volume
2021-05-17,273.5,293.0,273.5,280.0,246.45974731445312,232000
2021-05-18,292.0,308.0,283.5,308.0,271.105712890625,291000
2021-05-19,307.5,313.0,300.5,300.5,264.5041198730469,251000
2021-05-20,300.5,302.0,293.0,296.0,260.5431823730469,178000
2021-05-21,305.0,306.0,291.5,298.0,262.3036193847656,197000
2021-05-24,296.0,305.0,293.0,301.0,264.9442138671875,113000
2021-05-25,307.0,326.5,305.0,324.0,285.18914794921875,466000
2021-05-26,328.0,334.0,320.0,321.5,282.9886169433594,362000
2021-05-27,322.0,326.5,321.0,323.0,284.3089294433594,120000
2021-05-28,328.5,330.0,323.0,330.0,290.4704284667969,221000
2021-05-31,332.0,349.0,332.0,342.0,301.032958984375,548000
2021-06-01,342.0,348.5,338.0,341.0,300.15277099609375,348000
2021-06-02,343.0,343.0,320.0,320.0,281.6683044433594,574000
2021-06-03,326.5,352.0,323.0,352.0,309.8350830078125,1099000
2021-06-04,354.0,384.5,349.0,372.5,327.8794860839844,2322000
2021-06-07,378.0,382.0,362.0,380.0,334.4810791015625,1159000
2021-06-08,386.0,387.5,370.5,374.0,329.1997985839844,638000
2021-06-09,378.0,378.0,366.0,373.5,328.7597351074219,310000
2021-06-10,376.0,381.0,370.5,370.5,326.11907958984375,494000
2021-06-11,375.0,395.5,375.0,381.5,335.8013916015625,1644000
2021-06-15,389.0,409.5,382.5,404.5,356.04632568359375,1583000
2021-06-16,404.5,409.0,393.0,405.0,356.4864196777344,717000
2021-06-17,404.5,414.0,396.0,409.0,360.00726318359375,500000
2021-06-18,412.0,414.0,403.5,408.0,359.1270446777344,356000
2021-06-21,405.0,405.0,387.5,393.0,345.92388916015625,547000
2021-06-22,397.0,402.5,383.5,395.0,347.6842956542969,563000
2021-06-23,399.0,401.5,390.0,392.0,345.04364013671875,390000
2021-06-24,392.0,399.5,388.5,392.0,345.04364013671875,319000
2021-06-25,397.0,421.0,396.0,408.5,359.56719970703125,1365000
2021-06-28,412.0,432.5,409.0,409.0,360.00726318359375,862000
2021-06-29,418.0,424.5,403.0,420.0,369.6896057128906,689000
2021-06-30,428.0,433.5,419.0,427.5,376.2912292480469,703000
2021-07-01,432.0,436.5,417.0,417.0,367.04901123046875,594000
2021-07-02,416.0,424.5,410.0,418.5,368.36932373046875,388000
2021-07-05,428.0,429.0,414.0,415.0,365.28857421875,332000
2021-07-06,418.0,420.0,410.5,416.0,366.1687927246094,173000
2021-07-07,418.5,423.0,405.5,406.0,357.36663818359375,424000
2021-07-08,409.5,422.0,407.5,417.5,367.4891052246094,458000
2021-07-09,417.5,419.5,409.5,419.0,368.8094177246094,216000
2021-07-12,424.5,435.0,421.0,429.0,377.6115417480469,807000
2021-07-13,435.0,448.0,431.5,434.0,382.01263427734375,1228000
2021-07-14,444.0,449.5,426.5,448.5,394.77569580078125,1019000
2021-07-15,450.5,455.5,438.5,444.0,390.81475830078125,1159000
2021-07-16,422.0,435.5,420.0,420.0,369.6896057128906,1148000
2021-07-19,420.0,420.0,394.0,394.5,347.2441711425781,1100000
2021-07-20,396.0,402.0,383.5,386.5,340.2024841308594,554000
2021-07-21,392.5,404.5,386.5,401.0,352.965576171875,671000
2021-07-22,403.0,406.5,397.0,400.0,352.08538818359375,231000
2021-07-23,400.0,415.0,400.0,407.0,358.2468566894531,412000
2021-07-26,415.0,426.0,407.5,424.5,373.6506042480469,487000
2021-07-27,429.0,429.0,407.0,412.0,362.6479187011719,437000
2021-07-28,412.0,412.0,388.0,407.0,358.2468566894531,358000
2021-07-29,405.0,418.0,401.0,415.5,375.8877868652344,380000
2021-07-30,415.5,416.0,401.0,406.0,367.2934875488281,242000
2021-08-02,412.0,425.0,405.5,422.5,382.2204284667969,472000
2021-08-03,425.0,446.5,420.5,432.5,391.2670593261719,1335000
2021-08-04,444.0,453.5,430.5,435.5,393.9810791015625,832000
2021-08-05,435.5,442.5,423.0,437.0,395.33807373046875,556000
2021-08-06,448.0,448.0,424.0,431.5,390.3623962402344,356000
2021-08-09,431.5,437.0,420.0,420.5,380.4111022949219,296000
2021-08-10,427.0,430.5,408.5,418.0,378.1494445800781,365000
2021-08-11,417.0,417.0,391.0,403.0,364.5794677734375,469000
2021-08-12,403.0,408.0,397.5,405.0,366.3888244628906,133000
2021-08-13,405.0,405.0,385.0,399.5,361.4131774902344,354000
2021-08-16,397.0,397.0,375.5,388.5,351.46185302734375,363000
2021-08-17,396.5,396.5,377.0,379.0,342.8675537109375,209000
2021-08-18,377.0,393.5,367.0,393.5,355.98516845703125,241000
2021-08-19,393.0,393.0,360.0,373.0,337.4395751953125,475000
2021-08-20,373.0,384.0,367.0,378.5,342.4152526855469,271000
2021-08-23,380.0,391.0,380.0,391.0,353.7235107421875,160000
2021-08-24,395.0,402.0,387.0,397.0,359.1514892578125,384000
2021-08-25,398.0,404.5,395.5,401.5,363.2225036621094,179000
2021-08-26,403.0,403.0,396.5,400.5,362.31781005859375,110000
2021-08-27,400.0,400.5,392.0,398.0,360.0561828613281,48000
2021-08-30,400.0,401.0,394.5,401.0,362.7701721191406,72000
2021-08-31,396.0,401.5,395.0,400.5,362.31781005859375,64000
2021-09-01,397.0,409.0,396.0,406.0,367.2934875488281,199000
2021-09-02,410.0,410.0,400.0,404.0,365.4841613769531,95000
2021-09-03,409.0,409.0,400.0,405.0,366.3888244628906,123000
2021-09-06,401.0,402.0,390.0,399.5,361.4131774902344,166000
2021-09-07,399.0,399.0,378.0,384.0,347.390869140625,275000
2021-09-08,380.0,387.0,377.0,382.0,345.5815734863281,107000
2021-09-09,385.0,385.0,376.5,382.0,345.5815734863281,98000
2021-09-10,382.0,387.0,381.5,385.0,348.2955322265625,92000
2021-09-13,383.0,386.0,378.0,380.5,344.22454833984375,158000
2021-09-14,380.5,384.0,373.5,374.0,338.34423828125,93000
2021-09-15,374.0,374.0,368.0,371.0,335.6302490234375,107000
2021-09-16,370.0,377.5,359.0,360.5,326.13128662109375,405000
2021-09-17,360.5,365.0,349.5,364.0,329.297607421875,541000
2021-09-22,352.5,361.0,352.0,356.5,322.51263427734375,183000
2021-09-23,360.0,360.0,347.0,351.0,317.5369873046875,348000
2021-09-24,355.0,365.5,353.5,365.0,330.2022705078125,200000
2021-09-27,365.0,373.0,365.0,373.0,337.4395751953125,137000
2021-09-28,368.5,372.0,362.0,364.5,329.74993896484375,138000
2021-09-29,357.0,357.0,345.0,345.0,312.1090087890625,270000
2021-09-30,347.0,352.0,340.0,352.0,318.441650390625,123000
2021-10-01,352.0,352.0,335.5,335.5,303.51470947265625,177000
2021-10-04,338.0,338.0,320.0,323.0,292.2063903808594,244000
2021-10-05,324.0,327.5,313.0,324.5,293.5633850097656,235000
2021-10-06,329.0,329.0,313.5,314.0,284.0644226074219,281000
2021-10-07,319.0,336.0,319.0,329.5,298.08673095703125,253000
2021-10-08,329.5,333.5,327.0,331.0,299.4436950683594,77000
2021-10-12,337.5,337.5,325.0,330.0,298.5390319824219,80000
2021-10-13,335.0,335.0,319.0,330.5,298.9913635253906,230000
2021-10-14,333.0,344.0,331.0,344.0,311.204345703125,145000
2021-10-15,348.0,352.0,338.5,338.5,306.2286682128906,278000
2021-10-18,340.0,340.0,325.0,326.5,295.3727111816406,161000
2021-10-19,329.0,336.0,327.0,331.5,299.8960266113281,203000
2021-10-20,337.0,337.0,324.0,325.5,294.4680480957031,189000
2021-10-21,328.0,333.5,322.0,324.5,293.5633850097656,237000
2021-10-22,325.5,329.0,320.0,328.0,296.7297058105469,227000
2021-10-25,328.0,330.5,326.5,328.0,296.7297058105469,70000
2021-10-26,328.0,354.0,328.0,345.5,312.56134033203125,489000
2021-10-27,354.5,354.5,344.0,350.0,316.63232421875,220000
2021-10-28,344.0,364.5,344.0,362.5,327.94061279296875,351000
2021-10-29,363.0,365.5,356.5,363.0,328.3929443359375,153000
2021-11-01,363.5,373.0,359.0,368.0,332.916259765625,209000
2021-11-02,368.0,369.0,357.0,364.0,329.297607421875,252000
2021-11-03,361.0,370.0,360.0,367.0,332.0115966796875,139000
2021-11-04,375.0,402.0,373.0,389.5,352.36651611328125,1002000
2021-11-05,390.0,402.5,385.0,393.5,355.98516845703125,616000
2021-11-08,397.0,409.0,387.5,394.0,356.4375305175781,458000
2021-11-09,388.0,404.0,384.0,391.0,353.7235107421875,481000
2021-11-10,395.0,404.5,390.5,391.0,353.7235107421875,734000
2021-11-11,391.0,402.5,389.0,400.0,361.8655090332031,352000
2021-11-12,402.0,402.0,392.5,397.0,359.1514892578125,243000
2021-11-15,400.0,400.5,391.0,394.5,356.88983154296875,276000
2021-11-16,398.0,398.0,378.0,378.0,341.962890625,466000
2021-11-17,381.5,385.0,376.0,380.5,344.22454833984375,261000
2021-11-18,383.0,383.0,372.5,374.5,338.79656982421875,199000
2021-11-19,377.0,390.0,373.0,377.0,341.0582580566406,407000
2021-11-22,377.0,381.0,368.5,380.0,343.772216796875,212000
2021-11-23,375.5,378.0,371.0,373.0,337.4395751953125,185000
2021-11-24,373.0,373.0,368.0,371.5,336.08258056640625,148000
2021-11-25,377.0,377.0,369.0,372.5,336.98724365234375,147000
2021-11-26,374.0,374.0,365.0,366.0,331.10693359375,164000
2021-11-29,361.0,367.5,350.5,367.0,332.0115966796875,162000
2021-11-30,367.5,373.0,365.0,370.5,335.17791748046875,108000
2021-12-01,370.0,377.0,370.0,372.5,336.98724365234375,147000
2021-12-02,372.5,377.0,367.0,371.5,336.08258056640625,138000
2021-12-03,371.5,373.0,370.5,372.0,336.534912109375,106000
2021-12-06,370.0,370.5,365.0,367.5,332.4639587402344,94000
2021-12-07,371.0,371.0,363.0,366.0,331.10693359375,101000
2021-12-08,371.0,371.0,365.0,366.0,331.10693359375,83000
2021-12-09,369.5,369.5,364.5,366.5,331.55926513671875,68000
2021-12-10,366.5,366.5,356.0,359.5,325.22662353515625,227000
2021-12-13,356.5,360.5,356.0,359.0,324.7742919921875,70000
2021-12-14,358.5,358.5,352.0,353.5,319.79864501953125,101000
2021-12-15,354.0,359.5,352.5,356.0,322.060302734375,47000
2021-12-16,357.5,362.5,356.0,361.0,326.5836181640625,97000
2021-12-17,360.0,360.0,351.0,353.5,319.79864501953125,81000
2021-12-20,352.5,355.0,348.5,351.0,317.5369873046875,69000
2021-12-21,351.0,362.0,348.0,350.5,317.0846252441406,150000
2021-12-22,357.0,357.0,352.0,355.5,321.6079406738281,71000
2021-12-23,355.5,363.0,355.5,361.0,326.5836181640625,99000
2021-12-24,364.5,364.5,355.5,357.0,322.9649658203125,107000
2021-12-27,357.0,360.0,354.0,354.5,320.70330810546875,108000
2021-12-28,358.5,360.0,355.0,358.5,324.32196044921875,70000
