Date,Open,High,Low,Close,Adj Close,Volume
2021-05-17,37.04999923706055,40.0,36.95000076293945,37.20000076293945,31.169466018676758,1401000
2021-05-18,38.0,40.70000076293945,37.900001525878906,40.650001525878906,34.0601806640625,1057000
2021-05-19,42.0,42.29999923706055,40.75,42.099998474121094,35.27511978149414,620000
2021-05-20,41.20000076293945,42.45000076293945,41.20000076293945,41.45000076293945,34.730491638183594,359000
2021-05-21,41.95000076293945,43.400001525878906,41.95000076293945,43.150001525878906,36.154903411865234,641000
2021-05-24,43.0,44.0,42.5,43.20000076293945,36.19679260253906,298000
2021-05-25,43.849998474121094,44.45000076293945,43.599998474121094,43.900001525878906,36.78331756591797,417000
2021-05-26,44.400001525878906,44.599998474121094,43.849998474121094,44.20000076293945,37.03468704223633,280000
2021-05-27,44.20000076293945,44.400001525878906,43.599998474121094,43.900001525878906,36.78331756591797,200000
2021-05-28,44.099998474121094,44.599998474121094,44.099998474121094,44.45000076293945,37.24415969848633,326000
2021-05-31,45.0,46.20000076293945,44.400001525878906,45.650001525878906,38.249629974365234,582000
2021-06-01,46.0,46.95000076293945,45.79999923706055,46.650001525878906,39.08751678466797,488000
2021-06-02,46.849998474121094,46.849998474121094,45.0,45.349998474121094,37.998252868652344,550000
2021-06-03,45.400001525878906,46.29999923706055,45.400001525878906,45.900001525878906,38.45909881591797,287000
2021-06-04,45.900001525878906,45.900001525878906,44.79999923706055,44.849998474121094,37.57931137084961,330000
2021-06-07,44.849998474121094,44.849998474121094,43.20000076293945,44.45000076293945,37.24415969848633,382000
2021-06-08,44.45000076293945,44.900001525878906,44.400001525878906,44.75,37.49552536010742,170000
2021-06-09,44.29999923706055,44.599998474121094,43.70000076293945,43.75,36.65763854980469,312000
2021-06-10,44.29999923706055,44.75,44.0,44.20000076293945,37.03468704223633,287000
2021-06-11,44.5,44.599998474121094,43.900001525878906,43.95000076293945,36.82521438598633,192000
2021-06-15,44.95000076293945,45.29999923706055,44.20000076293945,45.099998474121094,37.788787841796875,291000
2021-06-16,45.150001525878906,45.75,44.650001525878906,45.349998474121094,37.998252868652344,501000
2021-06-17,45.5,45.849998474121094,45.20000076293945,45.79999923706055,38.375308990478516,281000
2021-06-18,46.0,46.0,45.0,45.5,38.12394332885742,370000
2021-06-21,45.45000076293945,45.45000076293945,44.099998474121094,44.150001525878906,36.99279022216797,306000
2021-06-22,44.79999923706055,44.79999923706055,43.349998474121094,43.400001525878906,36.364376068115234,405000
2021-06-23,43.599998474121094,44.20000076293945,43.25,44.0,36.86710739135742,217000
2021-06-24,44.04999923706055,45.150001525878906,44.04999923706055,44.95000076293945,37.66310501098633,310000
2021-06-25,45.79999923706055,45.79999923706055,45.04999923706055,45.04999923706055,37.74688720703125,317000
2021-06-28,45.79999923706055,45.79999923706055,44.75,45.0,37.704994201660156,277000
2021-06-29,45.29999923706055,45.29999923706055,44.349998474121094,44.400001525878906,37.202266693115234,253000
2021-06-30,44.45000076293945,44.95000076293945,44.400001525878906,44.70000076293945,37.45362854003906,217000
2021-07-01,45.0,45.349998474121094,44.099998474121094,44.099998474121094,36.95089340209961,479000
2021-07-02,44.29999923706055,44.400001525878906,43.79999923706055,43.79999923706055,36.699527740478516,342000
2021-07-05,43.849998474121094,45.150001525878906,43.849998474121094,45.099998474121094,37.788787841796875,453000
2021-07-06,45.400001525878906,45.5,44.54999923706055,44.599998474121094,37.369842529296875,192000
2021-07-07,44.29999923706055,45.25,44.29999923706055,44.599998474121094,37.369842529296875,317000
2021-07-08,45.0,45.400001525878906,44.79999923706055,45.0,37.704994201660156,322000
2021-07-09,45.0,45.0,44.20000076293945,44.20000076293945,37.03468704223633,371000
2021-07-12,44.54999923706055,44.54999923706055,43.29999923706055,43.54999923706055,36.490055084228516,609000
2021-07-13,43.95000076293945,45.20000076293945,43.849998474121094,44.25,37.07658004760742,755000
2021-07-14,45.0,45.20000076293945,44.150001525878906,44.849998474121094,37.57931137084961,583000
2021-07-15,44.900001525878906,45.79999923706055,44.70000076293945,45.099998474121094,37.788787841796875,310000
2021-07-16,44.70000076293945,46.900001525878906,44.70000076293945,45.849998474121094,38.41720199584961,1430000
2021-07-19,45.79999923706055,46.45000076293945,45.0,46.349998474121094,38.83614730834961,517000
2021-07-20,46.400001525878906,46.400001525878906,45.20000076293945,45.599998474121094,38.20772933959961,555000
2021-07-21,46.0,46.29999923706055,44.900001525878906,44.900001525878906,37.62120819091797,352000
2021-07-22,45.400001525878906,46.20000076293945,45.0,45.70000076293945,38.29151916503906,685000
2021-07-23,46.0,47.95000076293945,46.0,46.0,38.54288864135742,1716000
2021-07-26,46.0,46.900001525878906,46.0,46.79999923706055,39.213199615478516,783000
2021-07-27,47.20000076293945,47.70000076293945,46.099998474121094,46.099998474121094,38.62667465209961,741000
2021-07-28,45.70000076293945,45.75,43.900001525878906,44.349998474121094,37.160369873046875,665000
2021-07-29,45.0,45.0,44.099998474121094,44.29999923706055,37.118473052978516,312000
2021-07-30,44.349998474121094,44.5,44.0,44.0,36.86710739135742,338000
2021-08-02,44.0,44.400001525878906,43.70000076293945,44.150001525878906,36.99279022216797,194000
2021-08-03,44.29999923706055,45.20000076293945,44.29999923706055,44.45000076293945,37.24415969848633,168000
2021-08-04,44.95000076293945,44.95000076293945,44.20000076293945,44.25,37.07658004760742,373000
2021-08-05,44.349998474121094,44.70000076293945,44.099998474121094,44.20000076293945,37.03468704223633,126000
2021-08-06,44.29999923706055,44.29999923706055,43.400001525878906,43.400001525878906,36.364376068115234,524000
2021-08-09,43.25,43.349998474121094,42.0,42.349998474121094,35.484588623046875,479000
2021-08-10,41.79999923706055,42.099998474121094,41.25,41.349998474121094,34.64670181274414,325000
2021-08-11,41.04999923706055,42.20000076293945,40.95000076293945,41.04999923706055,34.39533615112305,344000
2021-08-12,41.70000076293945,41.70000076293945,41.20000076293945,41.349998474121094,34.64670181274414,138000
2021-08-13,41.45000076293945,41.5,41.0,41.0,34.35344314575195,266000
2021-08-16,40.650001525878906,41.20000076293945,39.599998474121094,39.70000076293945,33.26418685913086,387000
2021-08-17,39.400001525878906,40.0,39.20000076293945,39.20000076293945,32.845245361328125,226000
2021-08-18,39.0,40.400001525878906,38.20000076293945,40.0,33.51555252075195,457000
2021-08-19,40.20000076293945,40.20000076293945,39.0,39.150001525878906,32.803348541259766,193000
2021-08-20,39.70000076293945,41.400001525878906,39.599998474121094,40.54999923706055,33.97639083862305,625000
2021-08-23,42.0,42.75,41.25,42.599998474121094,35.69406509399414,588000
2021-08-24,42.599998474121094,45.5,42.599998474121094,44.849998474121094,37.57931137084961,1282000
2021-08-25,45.0,45.45000076293945,44.650001525878906,45.150001525878906,37.83068084716797,651000
2021-08-26,45.79999923706055,46.5,44.900001525878906,46.0,38.54288864135742,995000
2021-08-27,45.79999923706055,46.5,45.29999923706055,45.75,38.333412170410156,627000
2021-08-30,46.400001525878906,46.400001525878906,43.650001525878906,43.849998474121094,36.741424560546875,1419000
2021-08-31,43.849998474121094,44.45000076293945,43.75,44.25,37.07658004760742,821000
2021-09-01,41.650001525878906,42.400001525878906,41.650001525878906,42.0,37.29859161376953,346000
2021-09-02,42.25,42.25,40.400001525878906,40.400001525878906,35.8776969909668,461000
2021-09-03,40.54999923706055,41.20000076293945,40.349998474121094,40.599998474121094,36.05530548095703,192000
2021-09-06,40.599998474121094,40.599998474121094,39.20000076293945,39.20000076293945,34.8120231628418,360000
2021-09-07,39.20000076293945,39.5,38.5,39.349998474121094,34.945228576660156,291000
2021-09-08,39.349998474121094,39.349998474121094,38.29999923706055,38.5,34.19037628173828,351000
2021-09-09,38.400001525878906,39.0,38.400001525878906,39.0,34.6344108581543,118000
2021-09-10,39.150001525878906,39.5,38.79999923706055,38.79999923706055,34.4567985534668,259000
2021-09-13,38.79999923706055,39.29999923706055,38.75,38.849998474121094,34.501197814941406,142000
2021-09-14,39.0,39.20000076293945,38.25,38.29999923706055,34.01276397705078,406000
2021-09-15,37.95000076293945,38.400001525878906,37.5,38.25,33.96836471557617,277000
2021-09-16,38.20000076293945,38.20000076293945,37.70000076293945,37.79999923706055,33.56873321533203,177000
2021-09-17,37.70000076293945,38.20000076293945,37.650001525878906,38.0,33.74634552001953,108000
2021-09-22,37.5,37.599998474121094,37.150001525878906,37.25,33.080299377441406,170000
2021-09-23,37.599998474121094,37.650001525878906,37.150001525878906,37.349998474121094,33.169105529785156,108000
2021-09-24,37.650001525878906,37.79999923706055,37.5,37.54999923706055,33.346717834472656,129000
2021-09-27,37.75,38.25,37.599998474121094,38.0,33.74634552001953,128000
2021-09-28,38.599998474121094,38.849998474121094,38.04999923706055,38.45000076293945,34.145973205566406,213000
2021-09-29,38.45000076293945,38.45000076293945,37.70000076293945,37.849998474121094,33.61314010620117,168000
2021-09-30,37.599998474121094,38.0,37.5,37.95000076293945,33.70194625854492,87000
2021-10-01,37.95000076293945,38.29999923706055,36.349998474121094,36.70000076293945,32.59186935424805,291000
2021-10-04,37.04999923706055,37.04999923706055,34.79999923706055,35.5,31.526195526123047,369000
2021-10-05,34.849998474121094,36.0,34.5,35.29999923706055,31.34857749938965,213000
2021-10-06,35.79999923706055,35.79999923706055,34.75,34.75,30.86014747619629,119000
2021-10-07,35.599998474121094,35.900001525878906,35.0,35.70000076293945,31.703807830810547,154000
2021-10-08,36.0,37.5,36.0,37.0,32.85828399658203,354000
2021-10-12,36.599998474121094,36.75,36.25,36.29999923706055,32.23664093017578,106000
2021-10-13,36.04999923706055,36.70000076293945,35.95000076293945,36.0,31.970226287841797,133000
2021-10-14,35.79999923706055,36.0,35.599998474121094,36.0,31.970226287841797,112000
2021-10-15,36.099998474121094,36.349998474121094,36.0,36.20000076293945,32.1478385925293,66000
2021-10-18,36.20000076293945,36.349998474121094,36.0,36.099998474121094,32.05902862548828,75000
2021-10-19,36.599998474121094,36.70000076293945,36.20000076293945,36.5,32.41425323486328,130000
2021-10-20,37.0,37.0,36.54999923706055,36.849998474121094,32.72507858276367,91000
2021-10-21,37.29999923706055,37.650001525878906,36.900001525878906,37.20000076293945,33.0359001159668,171000
2021-10-22,37.5,38.349998474121094,37.29999923706055,38.099998474121094,33.83515167236328,393000
2021-10-25,38.29999923706055,39.20000076293945,38.25,38.70000076293945,34.36799240112305,387000
2021-10-26,39.0,39.400001525878906,38.20000076293945,38.79999923706055,34.4567985534668,263000
2021-10-27,38.75,39.75,38.099998474121094,39.5,35.07843780517578,355000
2021-10-28,39.849998474121094,40.349998474121094,39.5,40.0,35.5224723815918,473000
2021-10-29,40.0,40.0,39.45000076293945,39.75,35.30045700073242,219000
2021-11-01,39.79999923706055,41.20000076293945,39.75,41.04999923706055,36.45494079589844,477000
2021-11-02,41.04999923706055,41.5,39.900001525878906,40.04999923706055,35.56687545776367,436000
2021-11-03,40.400001525878906,41.25,40.20000076293945,41.20000076293945,36.5881462097168,367000
2021-11-04,41.20000076293945,41.20000076293945,40.650001525878906,40.849998474121094,36.277320861816406,136000
2021-11-05,40.900001525878906,41.0,40.099998474121094,40.25,35.74448776245117,174000
2021-11-08,40.349998474121094,40.5,40.0,40.20000076293945,35.7000846862793,270000
2021-11-09,40.5,40.79999923706055,40.20000076293945,40.599998474121094,36.05530548095703,151000
2021-11-10,40.900001525878906,40.900001525878906,39.900001525878906,40.04999923706055,35.56687545776367,191000
2021-11-11,40.0,40.349998474121094,39.900001525878906,40.150001525878906,35.65568161010742,127000
2021-11-12,40.150001525878906,40.29999923706055,39.70000076293945,39.79999923706055,35.34485626220703,161000
2021-11-15,40.349998474121094,40.5,39.849998474121094,40.5,35.96649932861328,192000
2021-11-16,40.75,43.75,40.650001525878906,43.29999923706055,38.45307540893555,1750000
2021-11-17,43.20000076293945,43.20000076293945,42.099998474121094,42.599998474121094,37.8314323425293,522000
2021-11-18,42.70000076293945,43.099998474121094,42.099998474121094,42.20000076293945,37.4762077331543,485000
2021-11-19,42.900001525878906,42.900001525878906,41.79999923706055,41.900001525878906,37.20978927612305,316000
2021-11-22,42.29999923706055,42.5,41.5,42.400001525878906,37.6538200378418,260000
2021-11-23,42.20000076293945,42.20000076293945,41.349998474121094,41.400001525878906,36.76576232910156,242000
2021-11-24,41.95000076293945,42.0,41.349998474121094,42.0,37.29859161376953,161000
2021-11-25,42.04999923706055,42.5,41.79999923706055,41.900001525878906,37.20978927612305,185000
2021-11-26,42.20000076293945,42.45000076293945,41.29999923706055,41.5,36.85456466674805,268000
2021-11-29,40.0,41.099998474121094,39.75,40.95000076293945,36.36613082885742,269000
2021-11-30,40.95000076293945,42.04999923706055,40.95000076293945,41.75,37.07658004760742,151000
2021-12-01,41.5,42.0,41.349998474121094,41.849998474121094,37.165382385253906,116000
2021-12-02,41.29999923706055,41.599998474121094,40.849998474121094,41.0,36.4105339050293,96000
2021-12-03,41.599998474121094,41.900001525878906,41.5,41.599998474121094,36.9433708190918,63000
2021-12-06,42.0,42.04999923706055,41.25,41.70000076293945,37.03217697143555,107000
2021-12-07,41.79999923706055,42.400001525878906,41.79999923706055,42.0,37.29859161376953,114000
2021-12-08,42.400001525878906,42.70000076293945,42.0,42.099998474121094,37.38740158081055,169000
2021-12-09,41.849998474121094,42.099998474121094,41.5,41.900001525878906,37.20978927612305,162000
2021-12-10,41.79999923706055,42.099998474121094,41.599998474121094,41.900001525878906,37.20978927612305,81000
2021-12-13,41.900001525878906,42.79999923706055,41.650001525878906,42.400001525878906,37.6538200378418,801000
2021-12-14,42.29999923706055,42.400001525878906,41.349998474121094,41.45000076293945,36.81016159057617,235000
2021-12-15,41.45000076293945,41.45000076293945,41.0,41.099998474121094,36.49934005737305,135000
2021-12-16,41.45000076293945,41.45000076293945,41.04999923706055,41.349998474121094,36.721351623535156,127000
2021-12-17,41.599998474121094,41.599998474121094,40.70000076293945,40.70000076293945,36.14411163330078,120000
2021-12-20,40.70000076293945,40.79999923706055,40.45000076293945,40.5,35.96649932861328,67000
2021-12-21,40.400001525878906,40.95000076293945,40.400001525878906,40.54999923706055,36.01090621948242,70000
2021-12-22,40.54999923706055,40.900001525878906,40.349998474121094,40.54999923706055,36.01090621948242,124000
2021-12-23,40.70000076293945,41.0,40.599998474121094,40.650001525878906,36.09971237182617,55000
2021-12-24,41.29999923706055,41.29999923706055,40.650001525878906,40.849998474121094,36.277320861816406,152000
2021-12-27,40.849998474121094,41.5,40.849998474121094,41.400001525878906,36.76576232910156,113000
2021-12-28,41.650001525878906,43.0,41.650001525878906,42.29999923706055,37.56501388549805,642000
2021-12-29,42.70000076293945,42.70000076293945,42.099998474121094,42.20000076293945,37.4762077331543,179000
2021-12-30,42.349998474121094,42.54999923706055,41.95000076293945,42.04999923706055,37.342994689941406,167000
2022-01-03,42.04999923706055,42.20000076293945,41.650001525878906,41.70000076293945,37.03217697143555,125000
2022-01-04,42.0,42.0,41.650001525878906,41.650001525878906,36.98777389526367,73000
2022-01-05,41.599998474121094,41.79999923706055,41.0,41.0,36.4105339050293,253000
2022-01-06,40.54999923706055,41.20000076293945,40.54999923706055,41.0,36.4105339050293,116000
2022-01-07,41.20000076293945,42.0,40.70000076293945,40.95000076293945,36.36613082885742,227000
2022-01-10,42.75,42.75,41.400001525878906,41.79999923706055,37.12097930908203,304000
2022-01-11,42.04999923706055,42.04999923706055,41.099998474121094,41.099998474121094,36.49934005737305,134000
2022-01-12,40.95000076293945,41.29999923706055,40.5,40.5,35.96649932861328,167000
2022-01-13,40.5,40.54999923706055,39.79999923706055,40.099998474121094,35.61127853393555,279000
2022-01-14,40.099998474121094,40.349998474121094,39.099998474121094,40.0,35.5224723815918,227000
2022-01-17,40.0,40.54999923706055,40.0,40.400001525878906,35.8776969909668,60000
2022-01-18,40.400001525878906,41.099998474121094,40.29999923706055,40.400001525878906,35.8776969909668,57000
2022-01-19,40.400001525878906,40.599998474121094,40.04999923706055,40.150001525878906,35.65568161010742,72000
2022-01-20,39.70000076293945,40.650001525878906,39.70000076293945,40.650001525878906,36.09971237182617,97000
